source,name,num_samples_original,num_features_original,num_samples_after_preprocessing,num_features_after_preprocessing,num_classes,class_distribution,feature_types,linear_models_pa_classifier_f1_macro_mean,linear_models_pa_classifier_f1_macro_std,linear_models_pa_classifier_precision_macro_mean,linear_models_pa_classifier_precision_macro_std,linear_models_pa_classifier_recall_macro_mean,linear_models_pa_classifier_recall_macro_std,linear_models_ridge_classifier_f1_macro_mean,linear_models_ridge_classifier_f1_macro_std,linear_models_ridge_classifier_precision_macro_mean,linear_models_ridge_classifier_precision_macro_std,linear_models_ridge_classifier_recall_macro_mean,linear_models_ridge_classifier_recall_macro_std,nonlinear_models_gnb_classifier_f1_macro_mean,nonlinear_models_gnb_classifier_f1_macro_std,nonlinear_models_gnb_classifier_precision_macro_mean,nonlinear_models_gnb_classifier_precision_macro_std,nonlinear_models_gnb_classifier_recall_macro_mean,nonlinear_models_gnb_classifier_recall_macro_std,nonlinear_models_rbf_svc_f1_macro_mean,nonlinear_models_rbf_svc_f1_macro_std,nonlinear_models_rbf_svc_precision_macro_mean,nonlinear_models_rbf_svc_precision_macro_std,nonlinear_models_rbf_svc_recall_macro_mean,nonlinear_models_rbf_svc_recall_macro_std,tree_models_catboost_f1_macro_mean,tree_models_catboost_f1_macro_std,tree_models_catboost_precision_macro_mean,tree_models_catboost_precision_macro_std,tree_models_catboost_recall_macro_mean,tree_models_catboost_recall_macro_std,tree_models_extra_trees_f1_macro_mean,tree_models_extra_trees_f1_macro_std,tree_models_extra_trees_precision_macro_mean,tree_models_extra_trees_precision_macro_std,tree_models_extra_trees_recall_macro_mean,tree_models_extra_trees_recall_macro_std,variance_explained_5_components,avg_feature_correlation,max_correlation,intrinsic_dimensionality,pca_variance,outlier_fraction
kaggle,📚 Students Performance Dataset 📚,"(2392,)","(14,)",2392,15,5,"{0.0: 107, 1.0: 269, 2.0: 391, 3.0: 414, 4.0: 1211}","{'numeric': 9, 'binary': 6}",0.35819299310940583,0.017484110043905685,0.3816183111707549,0.024077438002293863,0.3730506628783194,0.02351088938743276,0.44233111665316394,0.0171019265276467,0.5071842480540699,0.03366956210589271,0.45985357123257875,0.016130801462263405,0.4746583945664165,0.024426604624880683,0.49344457120363244,0.022197848916029612,0.47894511815593627,0.02089363931988861,0.21499519405617037,0.01826127498026258,0.18916069557000728,0.028650002066598013,0.27921746080331944,0.016607779203047207,0.9194620174408105,0.01626324340959553,0.9217729443266975,0.011696973898209171,0.9219831915676373,0.018470950684170616,0.7949326978318443,0.022271288109848925,0.8086701572885184,0.023829306186057754,0.7899673410407715,0.020102282178619774,0.4190583157898081,0.015155995260301681,0.9202584772039795,14.0,1,0.0
kaggle,Fetal Health Classification,"(2126,)","(21,)",2126,22,3,"{1.0: 1655, 2.0: 295, 3.0: 176}","{'numeric': 21, 'binary': 1}",0.7622863965196206,0.01938341126169596,0.773942330966688,0.03696180512149394,0.7788123387282211,0.016225601793658118,0.8201616300751841,0.005019360353109237,0.8072298640061852,0.0067735894016035525,0.8530635641591953,0.00234624605057282,0.7210150198519458,0.012913245379443106,0.7293579987928971,0.014715014114997427,0.7486245204440882,0.012957707385970851,0.799349919395703,0.006183246652351537,0.7977418033662915,0.007152561858348783,0.8012104581556766,0.005113254232385733,0.9207071172244687,0.0023485560710761466,0.926460796835064,0.0039898241498604325,0.9153240313691919,0.0009249682744766896,0.8481940647445949,0.0049748867017220255,0.8418177842759115,0.006391266875959589,0.8697738907041783,0.004568210715889642,0.7201402262016725,0.1155311602340542,0.9526809231382525,9.359736350073895,5,0.01178157057743135
kaggle,Diabetes prediction dataset,"(100000,)","(8,)",100000,9,2,"{0: 21993, 1: 3006}","{'categorical': 2, 'numeric': 4, 'binary': 3}",0.427631024572236,0.04050077230940631,0.4937714519053727,0.0038877976355516613,0.4917580294904047,0.005383053153462728,0.46596039079012713,0.006458813805740276,0.5049408203455761,0.006413585876965883,0.5071121561227586,0.009230433361601877,0.43701142143146576,2.1772878207138383e-05,0.3881174854720917,3.434519565748659e-05,0.5,0.0,0.4624997459222673,0.0064056704350849945,0.5107453539323986,0.006087343367092596,0.5154144444260166,0.00871916637522182,0.6374435677296821,0.003735818917596407,0.9092324755627479,0.00048130529320146204,0.6152881799937207,0.002601972136207128,0.521239709691744,0.007100669810683567,0.5441228536181104,0.004392701583751684,0.5626084683579402,0.006247613017132436,0.7208420126481099,0.045408255593816005,0.339420032531611,7.936382432642349,8,0.01978372034537681
kaggle,Bank Marketing Dataset,"(11162,)","(16,)",11162,17,2,"{'no': 5873, 'yes': 5289}","{'numeric': 7, 'categorical': 6, 'binary': 4}",0.7247355528828734,0.03366325837044085,0.7251079414411696,0.03380097238252053,0.7250470710589882,0.033796590831153196,0.8084112901766227,0.008000845518577361,0.8094621642931715,0.007994855659641548,0.8079072659562634,0.008012348298001537,0.6678265823530488,0.00573668011913328,0.7030571079876564,0.0040201197301243516,0.6739776373009081,0.00493661549608609,0.7419276352302471,0.0061423802938002986,0.7457820110943054,0.007224652291985866,0.741316906680278,0.006095870540557895,0.855455581775605,0.0027210900512923512,0.8554388327031379,0.002761790452493584,0.8563884281742808,0.0027724654046115834,0.7864319995768771,0.009356286009440152,0.7865801313357619,0.009090780656741258,0.7871462469430399,0.00916333154340539,0.3068524675229939,0.02548188533111472,0.8334414039158455,10.389361764884097,1,0.019747058472197335
kaggle,  Logistic regression To predict heart disease,"(4238,)","(15,)",4238,16,2,"{0: 3594, 1: 644}","{'binary': 7, 'numeric': 9}",0.542063901670428,0.043678668378000364,0.5587044012042143,0.039000451407999105,0.5745714799515762,0.04938808934261836,0.6241358019862705,0.01648088594365119,0.6294682530958626,0.014100079073162516,0.6671405661956433,0.017785737936187738,0.5897671603691257,0.02190409464460109,0.6220683810057451,0.026639591378412812,0.583638989901164,0.01869694389717434,0.6131628210835427,0.014845583348811347,0.6205608048219373,0.012770277395504424,0.6562494003602628,0.01634876820956503,0.7196584993225388,0.012832215980193361,0.8629892408811134,0.012436212294557453,0.6864494039261937,0.011976447878700528,0.6559996825828496,0.020694760883771885,0.6555183073554955,0.01822010196795242,0.6983014289092406,0.022708853308673952,0.6255166355732787,0.06101032071979651,0.7833206650929911,13.632238273016341,5,0.008274343243668396
kaggle,Healthcare Dataset ,"(55500,)","(14,)",55500,15,3,"{'Abnormal': 8390, 'Inconclusive': 8268, 'Normal': 8340}","{'categorical': 11, 'numeric': 3, 'binary': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaggle,German Credit Risk,"(1000,)","(9,)",1000,10,8,"{'business': 97, 'car': 337, 'domestic appliances': 12, 'education': 59, 'furniture/equipment': 181, 'radio/TV': 280, 'repairs': 22, 'vacation/others': 12}","{'numeric': 5, 'binary': 1, 'categorical': 4}",0.15595310862329734,0.042362460169144425,0.16954151631562592,0.04069578803984018,0.19690721884711176,0.045088739821769426,0.19965263593277843,0.025362727263926108,0.23811723780599317,0.03166637598655326,0.2797421199778817,0.027356365988235525,0.17711497564863057,0.02086576901447068,0.20642928575117944,0.07254213660829277,0.24567515579177224,0.019515310798048503,0.19982652460854072,0.02322088470625037,0.2406447800202179,0.0429034383972421,0.2664960410215115,0.025527086916038284,0.4679405546785171,0.04535509910311206,0.5299452925143958,0.052954548101246654,0.46778423629112637,0.03892140942656991,0.33136408622516617,0.036574042442113035,0.32801650665791493,0.03375074463216388,0.42430615143032113,0.03640185016187244,0.6846537538844213,0.040375994793648645,0.6301677332476067,9.0,1,0.005111111111111111
kaggle,Zoo Animal Classification,"(101,)","(17,)",101,18,6,"{1: 41, 2: 20, 3: 5, 4: 13, 6: 8, 7: 10}","{'categorical': 1, 'binary': 15, 'numeric': 2}",0.4405441431384827,0.03574616334050296,0.5519179894179894,0.017526455026455,0.4327380952380952,0.03630952380952379,0.4482383357383358,0.03871452621452623,0.5654761904761905,0.023809523809523836,0.43670634920634915,0.040277777777777746,0.24227024236098643,0.037813587904331994,0.19086700336700338,0.02684583934583934,0.36904761904761907,0.05555555555555558,0.31045574795574793,0.034992784992784964,0.37377645502645507,0.007506613756613767,0.3188492063492063,0.03313492063492057,0.22413900690110367,0.06788900690110367,0.3567091177556294,0.09249723145071981,0.24246031746031743,0.059126984126984125,0.20484441185866545,0.0264748194605659,0.1795751633986928,0.029448900772430175,0.2865079365079365,0.015079365079365081,0.7838476263904866,0.004903554084835948,0.9387449976838877,48.44946875024102,59,0.009298321136461472
kaggle,US Cars Dataset,"(2499,)","(12,)",2499,13,31,"{'1 days left': 91, '1 minutes': 15, '10 days left': 23, '11 days left': 42, '12 days left': 8, '14 hours left': 108, '15 hours left': 8, '16 hours left': 36, '17 hours left': 76, '18 hours left': 48, '19 hours left': 45, '2 days left': 832, '2 hours left': 26, '20 hours left': 67, '21 hours left': 492, '22 hours left': 57, '23 hours left': 16, '24 hours left': 9, '29 minutes': 18, '3 days left': 137, '34 minutes': 7, '4 days left': 16, '5 days left': 6, '5 hours left': 16, '6 days left': 52, '6 hours left': 12, '7 days left': 43, '7 hours left': 7, '8 days left': 82, '9 days left': 58, 'Listing Expired': 20}","{'numeric': 5, 'categorical': 6, 'binary': 2}",0.8986744578738728,0.0007131365513983265,0.8885708330404475,0.003403075007896558,0.9409520506292901,0.0009955183539730552,0.8963889450027427,0.0015060754223024343,0.9044925921001681,0.010991211123703604,0.9349679406269018,0.0007287253431517757,0.11356014678166804,0.00628498923681589,0.13308183094743573,0.022717268057383826,0.17280385719139885,0.006157758746871126,0.006528317681401696,0.0011271580993138064,0.0051124780976485856,0.001909722168766726,0.03256044127391212,0.0011447182998635616,0.6497740200262092,0.017107221323717878,0.7077560824198582,0.008279358333887599,0.6612492870721007,0.016270019959676384,0.4307468383998406,0.013750717109731535,0.49042038358230633,0.026485394587736424,0.5151940969102242,0.009956301504996863,0.1667061112885196,2.3123250891265996e-05,0.7474514142740177,30.765202288042733,2,0.0011029548431394415
kaggle,Health care: Heart attack possibility ,"(303,)","(13,)",303,14,2,"{0: 138, 1: 165}","{'numeric': 10, 'binary': 4}",0.7902077581447244,0.07688600470560222,0.7915677807328662,0.07761424342422305,0.7908730158730158,0.07666642962139286,0.8239772705713726,0.04005027766238496,0.8349348049038451,0.03623702034968205,0.8215007215007214,0.040176110454511235,0.8199501329181406,0.0800689397875633,0.8293925258865471,0.07135307500697047,0.8199615199615199,0.08137266729302656,0.7003180934615668,0.05769236276540963,0.701473289716444,0.05745994737848581,0.7014911014911014,0.05826064840009216,0.826904888017674,0.06236502354881245,0.8382961359363884,0.055597398953198124,0.8254810004810006,0.06311472330639353,0.8315894493771075,0.05483052976900744,0.8394962845722749,0.04957316382110715,0.8316137566137567,0.05646661402923245,0.5849961037714556,0.05048874022519309,0.5670553898253279,13.0,3,0.004061944656004062
kaggle,Employee dataset,"(4653,)","(8,)",4653,9,2,"{0: 3053, 1: 1600}","{'categorical': 2, 'numeric': 4, 'binary': 3}",0.5807107732325825,0.038341999675581086,0.591227292238991,0.03589518871304602,0.5981807823106438,0.03841467540638037,0.6412527068252606,0.01581694859745564,0.6419375544085185,0.015761943679777932,0.655214870475705,0.01747463563598741,0.6373642170096729,0.022900992234351516,0.6491887175685438,0.02596843788351072,0.6330104504842907,0.02148220742048597,0.546657727072482,0.01639693177601825,0.5653008764635887,0.011322274842762107,0.5717778483941938,0.012688691051499574,0.820680718410552,0.009010104307348318,0.859436812378442,0.007854755240293254,0.8026646387271607,0.009688174404419922,0.787496647385062,0.01055899890309097,0.7867367376355148,0.009104023960381806,0.7885778822677147,0.012469294026139088,0.7246827719011272,0.02668523512760576,0.2957538638860023,4.999594126671279,4,0.011336771975069847
kaggle, Student Performance Data Set,"(649,)","(32,)",649,33,13,"{0: 15, 7: 10, 8: 35, 9: 35, 10: 97, 11: 104, 12: 72, 13: 82, 14: 63, 15: 49, 16: 36, 17: 29, 18: 15}","{'binary': 13, 'numeric': 16, 'categorical': 4}",0.1506259135593181,0.0020481443515567993,0.15858289056639718,0.009507386887570135,0.17545055690320827,0.005040589500029974,0.16060750292096754,0.01054251912179073,0.1482693366745988,0.014522694864132268,0.21468486264495884,0.00795194156966382,0.14800370674783062,0.003181310798246656,0.17153775238857782,0.013920868929771998,0.1883171681937424,0.001842257716731091,0.16034874512951125,0.014939846169938209,0.14364511627898283,0.015411338440647376,0.22101962223536703,0.014017337990741244,0.199130872674946,0.0011969877344196883,0.28158116421699214,0.004175295817818392,0.18689700831527292,0.006082850617749325,0.16774371876973526,0.0039335648850258725,0.14619155556624294,0.0009964234355344936,0.22009350324533528,0.0008204564598726649,0.3461017800580826,0.03725551190258622,0.8846614020114036,27.961591937145965,16,0.006259630200308166
kaggle,Student Grade Prediction,"(395,)","(32,)",395,33,16,"{0: 38, 5: 7, 6: 15, 7: 9, 8: 32, 9: 28, 10: 56, 11: 47, 12: 31, 13: 31, 14: 27, 15: 33, 16: 16, 17: 6, 18: 12, 19: 5}","{'binary': 13, 'numeric': 16, 'categorical': 4}",0.16020479259617518,0.025827823367982367,0.14265389940941411,0.029906658904820665,0.21252804575777678,0.020232240374219876,0.15275232481333134,0.017096389157937097,0.13551106587523207,0.014368677918985412,0.22899008514065428,0.027970023464191154,0.16999273536693105,0.031228079779967707,0.17807454425046373,0.021037241688915104,0.2242910264792416,0.029048050379572143,0.17211127215067407,0.005408811239668618,0.18767214697489693,0.01252991646086217,0.25118783211224993,0.011160680900888188,0.2583561045311907,0.011400823678041253,0.38004680458023266,0.0002837484873893237,0.23121960311584588,0.014986311553606954,0.13288124957889377,0.015789692368168212,0.1383859318929891,0.032386972279499396,0.21637787052236548,0.012810987038202576,0.34404767647873374,0.03859204060754937,0.8668791554155661,26.934780664142814,12,0.0054588607594936705
kaggle,Drug Classification,"(200,)","(5,)",200,6,5,"{'DrugY': 91, 'drugA': 23, 'drugB': 16, 'drugC': 16, 'drugX': 54}","{'numeric': 2, 'binary': 2, 'categorical': 2}",0.8345455770904687,0.08311683339154134,0.8725334338863752,0.051140356080501936,0.8508644338118023,0.06837485051991567,0.8650625563694618,0.02375341716111886,0.8563526473526473,0.02812640265081093,0.8955342902711324,0.01795217023914818,0.9422466587274771,0.019578486702469984,0.9295989974937344,0.023326911994752075,0.9618500797448167,0.017142727804261817,0.59479738348469,0.03958680298039993,0.5753163894928601,0.030184743271729132,0.6878702817650186,0.027784480743121613,0.9903008703008702,0.013260628463008805,0.9921804511278196,0.01114812210096275,0.9896969696969699,0.01349761057655759,0.8792622825450411,0.027394594733121683,0.8641684981684982,0.029222849092718363,0.9250292397660818,0.01975327451092004,0.9999999999999999,0.031025256349551233,0.16785223779911723,5.0,2,0.001
kaggle,Breast Cancer Proteomes,"(100,)","(3,)",100,4,4,"{'MAPT': 6, 'MDM2': 9, 'NAT1': 9, 'UBE2C': 6}",{'categorical': 4},0.4446127946127946,0.023451184493897315,0.5902777777777778,0.0049104637582398965,0.45833333333333326,4.5324665183683945e-17,0.43257575757575756,0.006428243465332266,0.5982142857142857,0.006313453403451347,0.4583333333333333,0.0,0.45555555555555555,0.034246744460938776,0.5555555555555555,0.03928371006591927,0.5277777777777778,0.03928371006591928,0.528968253968254,0.07067280952778636,0.611111111111111,0.09967152843338421,0.5,0.06804138174397716,0.43257575757575756,0.006428243465332266,0.5982142857142857,0.006313453403451347,0.4583333333333333,0.0,0.11538461538461538,1.3877787807814457e-17,0.075,0.0,0.25,0.0,0.11920746162375549,0.008995524246954068,1.0,62.053259906888016,89,0.013221476510067115
kaggle,Glass Classification,"(214,)","(9,)",214,10,6,"{1: 70, 2: 76, 3: 17, 5: 13, 6: 9, 7: 29}",{'numeric': 10},0.6534192263950411,0.07494155754972515,0.6718282756440651,0.04920064801643753,0.6948565323565323,0.06427205835100569,0.6427899681164735,0.01570343554310677,0.6714577337692695,0.04091119697273271,0.7125690829638198,0.01913839084891722,0.5176942294165773,0.014947209582250043,0.5361186752315784,0.019091258204161354,0.5378960221065484,0.0038654328128011617,0.37711334229727234,0.020305514545421816,0.40989887305676775,0.09060062744273267,0.4652946468735942,0.002625152625152616,0.830058545974433,0.011339569115665249,0.8676569530228067,0.0031740260398796516,0.8127650857914015,0.019710333526122947,0.5695172920572764,0.007440638652349729,0.6131278939951417,0.011462749279712192,0.6308085919928026,0.013738673607094687,0.8867727031520132,0.0989312479564692,0.8484922857363233,8.175933689283015,5,0.017133956386292833
