num_samples_original,num_features_original,num_samples_after_preprocessing,num_features_after_preprocessing,num_classes,binary_features,categorical_features,numeric_features,class_imbalance,variance_explained,avg_feature_correlation,max_correlation,intrinsic_dimensionality,pca_variance,outlier_fraction,linear_performance,nonlinear_performance,tree_performance
1000000,16,1000000,16,10,0,0,16,0.04457115443237871,0.6391273935242225,0.0827935462638029,0.6420310901430192,16.0,13.0,0.0008126950468112,0.6990923095884908,0.8020286594874705,0.8591205974950599
1000000,39,1000000,39,2,3,18,18,0.156124,0.184129943761602,0.1385186800428231,1.000000000000002,19.317162706184025,780.0,0.0040879752837172,0.7845069369108782,0.6969753392807333,0.7796746852073282
1000000,34,1000000,34,6,1,32,1,0.6908366224235459,0.4254788944383946,0.056008775627398,0.7401238799931026,25.31074192171149,26.0,0.0060360184398598,0.9658697351906071,0.943726304546852,0.9776494002542689
1000000,60,1000000,60,2,0,0,60,0.06507599999999998,0.330597384410615,0.028482924737015,0.7606153553692138,47.63820058192701,48.0,0.0070622824912996,0.7886142236839303,0.7889219373000417,0.8639589178663335
137781,9,137781,9,7,0,0,9,0.9872471326420437,0.6868829294359824,0.04409116447418,0.5061240269123619,9.0,9.0,0.012178752077944,0.3692370364710104,0.4806328620069334,0.6012237048150384
1000000,13,1000000,13,5,3,4,6,0.9940741559170971,0.5091962013173675,0.0231374246657167,0.4649357599690484,13.0,12.0,0.0013632405119383,0.502965550384775,0.7199708819188424,0.8870156417351636
1000000,13,1000000,13,2,3,0,10,0.11189199999999999,0.5428461557076691,0.038647849355104,0.4955061666081583,13.0,12.0,0.0013815937252874,0.8743284748069171,0.9054393372683265,0.917165892364821
1000000,18,1000000,18,4,0,0,18,0.044463910585525325,0.724121046760892,0.1506038058966546,0.8896274583366743,18.0,13.0,0.0034891680223306,0.5248679060841477,0.5750771975836645,0.6873237800030986
1000000,19,1000000,19,2,13,0,6,0.5843659999999999,0.4661080653286722,0.0477347304479992,0.5618433358550196,13.596405972710045,17.0,0.0085203408136325,0.8469987177236171,0.8549484216301028,0.8940279446304172
1000000,40,1000000,40,3,0,0,40,0.011653074402697727,0.2766408574887972,0.0272578280559047,0.6600038718964639,40.0,35.0,8.90035601424057e-05,0.882807382592095,0.8312565786776398,0.9033607163578207
1000000,16,1000000,16,7,15,0,1,0.8051791958041958,0.5913053255620113,0.0591896150346081,0.5750781197475578,6.86463882668036,13.0,0.0,0.818964853542035,0.8546058967369007,0.9102815299815198
71,62,71,62,6,3,0,59,0.9090909090909091,0.7398921772687092,0.1245804666716263,1.0000000000000002,9.911215688320205,1.0,0.009768287142208,0.7662405207513903,0.27186354283671915,0.7036089008536979
74,62,74,62,4,3,0,59,0.8867924528301887,0.7393016828493226,0.1246808433127505,1.0,9.67634312972973,1.0,0.0093722755013077,0.7482095179377787,0.32749702118033924,0.5930289314476357
74,62,74,62,4,3,0,59,0.8,0.7393016828493226,0.1246808433127505,1.0,9.67634312972973,1.0,0.0093722755013077,0.6599195923724376,0.27130759953849787,0.6151785088612051
74,62,74,62,4,3,0,59,0.8947368421052632,0.7393016828493226,0.1246808433127505,1.0,9.67634312972973,1.0,0.0093722755013077,0.9073989167535363,0.4213409767156486,0.7988201998330641
45164,74,45164,74,11,0,0,74,0.9936780116047458,0.7357956311207663,0.1345621917743358,1.0000000000000002,9.606658046887889,20.0,0.0093357540944961,0.8433948802873003,0.8035935558410711,0.89799863536986
194,28,194,28,8,13,13,2,0.9714285714285714,0.3235166396887056,0.0333860161176681,0.7229921941071024,18.77907522892552,1.0,0.016352648418059,0.3929514381080302,0.17632278660707643,0.40682342408466216
990,12,990,12,11,1,1,10,0.0,0.5005678173190636,0.0558429912903053,0.5392588177084089,4.158642136652404,16.0,0.0375757575757575,0.45695092937166315,0.5970028954212264,0.8175463073794532
11183,6,11183,6,2,0,0,6,0.953500849503711,0.9848612297663316,0.1230867817575598,0.8981823912060726,6.0,5.0,0.013308891472175,0.7607889378393553,0.8373852216701536,0.8604151960334111
937,49,937,49,2,1,0,48,0.9124866595517609,0.7014831792597922,0.1251613619376367,0.9988178395835872,13.041744418476592,1.0,0.0085378868729989,0.898714387433663,0.6979675375998454,0.9591533862237785
2407,299,2407,299,2,5,0,294,0.6418778562525966,0.3830325433279112,0.0684670547559957,0.9589894279904664,42.0361151978333,128.0,0.0160276673526072,0.9608313787860417,0.8687430077389879,0.947917957151689
2417,116,2417,116,2,13,0,103,0.9718659495242036,0.3119705454485767,0.050507289496295,0.981533846289582,38.62339056409742,57.0,0.0076077497039647,0.9371348925262932,0.9147665070290683,0.940918270053595
105,11,105,11,6,2,6,3,0.6296296296296297,0.280973801633551,0.0151805537280417,0.4329368062378284,16.743372767091724,1.0,0.0167800453514739,0.669922202304161,0.3812916836054118,0.5119961496262703
105,11,105,11,6,2,9,0,0.6296296296296297,0.2618575317592093,0.0150425470487836,0.4599131058342867,16.459387628536383,28.0,0.0157218442932728,0.6158546253353017,0.5898705352381822,0.4801720826729849
160,4,160,4,3,0,0,4,0.35416666666666663,1.0,0.0113384998825718,0.0572673527117412,4.0,4.0,0.0,0.4630010920701389,0.774676111193043,0.6810702024993803
556,6,556,6,2,2,4,0,0.0,0.8566460232070755,0.0113510232626738,0.1215334242930919,6.0,6.0,0.0,0.6288332087957275,0.7843359397735584,0.920094582102425
601,6,601,6,2,2,4,0,0.3144758735440932,0.8610894673456193,0.0095256159529058,0.1224440523938675,6.0,6.0,0.0,0.5125540362861292,0.5531868890798055,0.8195996825904436
554,6,554,6,2,2,4,0,0.03971119133574005,0.840549978795047,0.0100613951563386,0.1226318476188357,6.0,6.0,0.0,0.7578690044549271,0.9379368756093229,0.976746296823397
267,22,267,22,2,22,0,0,0.17602996254681647,0.6089034024006827,0.0929027504413619,0.76696427263611,13.691053836439773,18.0,0.0,0.6092593079961898,0.6472875384776168,0.6807547453093575
155,8,155,8,4,0,6,2,0.4411764705882353,0.46237437083806,0.0409704077587951,0.780418012846897,4.846057232453384,6.0,0.0351254480286738,0.4244924487115562,0.46718354711363524,0.5240219443382607
52,24,52,24,3,0,3,21,0.4838709677419355,0.5816609853850057,0.0826554128486027,0.9910613575560232,13.76948791135951,4.0,0.0187937062937062,0.3625011305566861,0.556700132353727,0.47363445378151264
52,23,52,23,3,0,3,20,0.7142857142857143,0.5426173288045849,0.0807691209802481,1.0,14.390805526284122,4.0,0.0196581196581196,0.7519055049283807,0.8304205628552035,0.6000079562171066
10108,71,10108,71,2,48,23,0,0.22991689750692523,0.1033647874846726,2.3724439340799498e-05,0.8998665579633829,86.23119390727004,81.0,0.0004948732339965,0.7183874263585078,0.5490880617949019,0.721013663096472
9100,2,9100,2,9,0,1,1,0.6672396012375387,0.8302698704418947,4.028459216980584e-08,0.1592902118928706,85.47160365800167,1.0,0.0001697732180629,0.6585775436222078,0.24997976211577744,0.4527528631372964
65,2,65,2,2,0,2,0,0.5692307692307693,0.1380619156730967,0.0120462107951969,1.0,42.70488114643405,59.0,0.0157538461538461,0.8018585511311804,0.4747692414828806,0.5039554004072894
600,60,600,60,6,0,0,60,0.0,0.6991888560215026,0.1720202362874957,0.8399309813485443,23.261341021424435,28.0,0.0011666666666666,0.8595795893133177,0.964140025913853,0.9580605379180714
8844,60,8844,60,10,9,51,0,0.9995818523938951,0.1453333817894664,6.913639852479546e-05,1.0000000000000002,145.202723416352,458.0,0.0009716676785665,0.23534101961007417,0.25342952158801607,0.24491771085354044
70,2,70,2,3,0,2,0,0.9473684210526315,0.1270454176980057,0.0110247482035353,1.0,46.05743449894852,64.0,0.0144957983193277,0.37230658230658226,0.4509619667398305,0.37230658230658226
61,2,61,2,3,0,2,0,0.6956521739130435,0.1429481138577076,0.0125501881874613,1.0,97.21499426536806,57.0,0.0163934426229508,0.5753485223231497,0.3091342322894847,0.34169953981690265
7485,60,7485,60,11,8,52,0,0.9995186522262335,0.1467915829326679,7.276160635356885e-05,1.0,159.1296013178492,526.0,0.0010491191372567,0.19769635318892198,0.21880190241479194,0.20009828523433504
7019,60,7019,60,10,8,52,0,0.999532273152479,0.1368760118473754,0.0003856548615789,1.0,55.24738375371107,395.0,0.0033613961498748,0.26507735675500693,0.2867931526026369,0.29336329481925966
95,7,95,7,5,1,3,3,0.9710144927536232,0.9053977356933556,0.0948677421660185,0.6298463297463597,7.0,1.0,0.0075187969924812,0.37437419272385064,0.31391797075675565,0.3961011282605709
132,3,132,3,2,1,2,0,0.07575757575757575,0.2883049780514725,0.0278438994186032,0.6005002122132177,16.481505390907863,19.0,0.0829889807162534,0.7303813867645541,0.7267850978430307,0.6077500887718985
120,3,120,3,2,1,2,0,0.3,0.3117652582341598,0.0263218870188466,0.6893353807137236,15.1749809369513,18.0,0.0436507936507936,0.8011669253987689,0.7497404724000405,0.7194084103452916
500,5,500,5,3,2,1,2,0.7955801104972375,0.5945692904029499,0.0559347061126702,0.7646717435828481,3.5924107202506943,2.0,0.0147692307692307,0.9790730913362795,0.7764473662118392,0.9770225803890819
285,7,285,7,7,1,3,3,0.697841726618705,0.1480070364600253,0.0093931285498773,0.5031010506483694,7.748940441572992,1.0,0.0098947368421052,0.3244421168513312,0.27553354600898833,0.4479821515906795
57,10,57,10,5,1,5,4,0.9411764705882353,0.5829935497567845,0.0650151291700534,0.9286429085648472,10.623866295193377,1.0,0.016569200779727,0.3543828268060724,0.21992557437707663,0.18716989590917868
1340,16,1340,16,3,0,1,15,0.910377358490566,0.9088466347712284,0.2392867933405618,0.9845071517118232,13.104554263067772,1.0,0.0109141791044776,0.7128047359731248,0.7303164541424577,0.8623578970872843
406,7,406,7,3,0,1,6,0.5535168195718654,0.9858059481349783,0.2405751981722649,0.9336040825827804,7.0,1.0,0.0021111893033075,0.5977887473457535,0.5707627484198228,0.6814959290161946
841,70,841,70,4,0,0,70,0.7043010752688172,0.3390177661412716,0.0611819499535164,0.6379819818565884,38.8453780916501,33.0,0.0101579751995923,0.9982186132176656,0.9883631683767264,0.9884433455904996
83,3,83,3,3,2,0,1,0.7647058823529411,1.0000000000000004,0.1101688015554768,0.4294868518282843,2.613306898197929,1.0,0.0,0.44799437493778643,0.40087751754418416,0.5897413396996954
180,31,180,31,2,22,4,5,0.7222222222222222,0.3298437516864426,0.0416883238313616,0.8748799255490929,24.71540803325455,3.0,0.0202279202279202,0.685006823039099,0.5579286838628258,0.7548548603829776
250,2,250,2,2,0,0,2,0.0,1.0000000000000004,0.0203279557537108,0.0813118230148432,2.0,2.0,0.0,0.838703067406256,0.8544789376244979,0.8645737040970191
97,10,97,10,2,2,1,7,0.5051546391752578,0.2550520681513782,0.0207543157813013,0.9775528669673116,16.80470295922754,2.0,0.0144329896907216,0.7077940537668672,0.6790689462105145,0.6965737285942026
340,14,340,14,3,2,0,12,0.5267175572519084,0.7529686288581432,0.1787645043621985,0.714589535369445,13.844050969621494,1.0,0.0088235294117647,0.3999356370530671,0.35439790749420536,0.3905774719365523
797,4,797,4,6,1,3,0,0.11510791366906478,1.0000000000000004,0.0595553277580864,0.5896565631183935,3.165486906460618,3.0,0.0,0.19759080170972734,0.20965341929507839,0.21763614285326968
364,32,364,32,6,0,32,0,0.6911764705882353,0.4400734790851229,0.0615511201413063,0.7874819054215556,30.12321370525804,26.0,0.0054945054945054,0.2444149673700008,0.25312335327264696,0.29874548975108367
50,5,50,5,2,0,0,5,0.0,0.9999999999999998,0.0646373913935023,0.4846911788755245,5.0,3.0,0.02,0.9145936817811817,0.8435810717060717,0.6621921937711411
92,9,92,9,2,2,1,6,0.5869565217391304,0.9731182853729796,0.1866369901844339,0.9921549498960512,5.702603145952256,2.0,0.002415458937198,0.8371746523255811,0.7107034032523084,0.7529837167059262
61,18,61,18,4,0,8,10,0.8571428571428571,0.5428745953665556,0.0808584548279636,0.7216770930992976,8.93637977808191,8.0,0.0154291224686595,0.9463403880070547,0.9206586623253289,0.7998505385826175
209,8,209,8,2,0,1,7,0.2822966507177033,0.8487526871949725,0.070372572812827,0.750317683456218,8.0,1.0,0.0155502392344497,0.8398670919744317,0.6307574860154181,0.8747672814878885
1024,2,1024,2,13,0,1,1,0.945054945054945,0.9999999999999998,0.0638011422570243,0.2552045690280972,2.0,1.0,0.001953125,0.6143862872596589,0.5851302236035539,0.6976048889957088
52,2,52,2,2,0,0,2,0.07692307692307694,1.0,0.1709172343921827,0.6836689375687309,2.0,2.0,0.0096153846153846,0.804264023014023,0.8295341810966811,0.7816716148130624
125,4,125,4,2,0,2,2,0.21599999999999997,1.0000000000000009,0.1110964616064726,0.6688550396519045,4.0,1.0,0.0,0.5126047032941369,0.4585206851534309,0.46588283365624994
1000,25,1000,25,2,0,0,25,0.11399999999999996,0.3310059087224661,0.0194344268027574,0.9266009426201058,25.0,21.0,0.00064,0.5970664540933621,0.6377919116333944,0.8634392021606452
100,50,100,50,2,0,0,50,0.23999999999999996,0.2581397010809839,0.0400000023614571,0.911425859347736,39.78574813951133,38.0,0.0004,0.5566893938515627,0.516954893590943,0.7123494508181563
508,10,508,10,2,0,0,10,0.12598425196850394,0.9404171081376428,0.1745425892448041,0.9194376804134288,10.0,4.0,0.0086614173228346,0.8508822786153978,0.8326231943642348,0.864730797468889
1000,100,1000,100,2,0,0,100,0.128,0.1019511202907477,0.013043813394435,0.9345686825243136,83.52533931985297,88.0,0.00023,0.6235333534983784,0.5895807138927971,0.8214898391792333
137,7,137,7,2,3,1,3,0.3722627737226277,0.8302024277149163,0.0532598880844952,0.6307617728313188,7.0,3.0,0.0114702815432742,0.5767104435496184,0.6454443312832996,0.6758110992730236
4177,8,4177,8,2,0,1,7,0.003591094086665123,0.9897431713300728,0.3050774749288809,0.987025667896286,8.0,2.0,0.0041297581996648,0.705467077712377,0.7635407591499802,0.7789736744124207
200,10,200,10,2,1,0,9,0.030000000000000006,0.5986348974601609,0.0274171394916693,0.1774457251602382,10.0,10.0,0.0,0.8375193996623859,0.8502946885492767,0.8507978406683376
15000,48,15000,48,2,0,0,48,0.3278666666666667,0.4786147158373032,0.0231976636696459,0.8351139519971963,9.213572353857831,13.0,0.0121583333333333,0.7964573713683255,0.8070370144299174,0.922424112765096
1000,25,1000,25,2,0,0,25,0.09399999999999999,0.3669861288702414,0.0232226519368224,0.9294858800152797,25.0,21.0,0.00076,0.591959591761647,0.6128890642257541,0.8518634915993989
468,3,468,3,2,0,1,2,0.1111111111111111,0.9999999999999994,0.1925840041722831,0.9971771093012364,3.0,1.0,0.0,0.4790287332136239,0.6762017277594143,0.7838807344323512
8192,8,8192,8,2,0,0,8,0.19262695312500003,0.6365360871651649,0.0037251569647048,0.0229105677266858,8.0,3.0,0.004852294921875,0.922203408870478,0.9203692962013683,0.9323089122460434
100,5,100,5,2,0,0,5,0.2,1.0000000000000002,0.1236981122227877,0.8830946964545091,5.0,4.0,0.002,0.5458149916631879,0.8086118222499298,0.7844363914124144
40768,10,40768,10,2,1,0,9,0.0017660910518053031,0.5311295551796313,0.0094050808467839,0.1076074665685678,10.0,10.0,0.0,0.8605879686938902,0.893569131057046,0.9432580986907997
4052,7,4052,7,2,5,0,2,0.5207305034550839,0.7740657580675191,0.0191661998255233,0.2616534472919732,2.9405365574627704,1.0,0.0168876040050768,0.8986957383340152,0.8837147280379419,0.9587858754469821
250,5,250,5,2,0,0,5,0.048000000000000036,1.0000000000000004,0.0597086086028955,0.8743331521536536,5.0,4.0,0.0,0.6271953212572716,0.7531612099936215,0.8459058212961605
96,4,96,4,2,0,0,4,0.02083333333333336,1.0,0.0994535593144387,0.6053145488274068,4.0,3.0,0.0052083333333333,0.6626671830348302,0.7089539114423017,0.7141789503402776
250,50,250,50,2,0,0,50,0.06399999999999999,0.1726693681421096,0.0242203182572716,0.211175590868564,48.02422351344087,44.0,0.0,0.7737566072761227,0.7145497803401669,0.7921889744106893
209,6,209,6,2,0,0,6,0.4641148325358852,0.9723627146086096,0.2052749406698831,0.7246389006711287,6.0,1.0,0.0239234449760765,0.9178287784044598,0.8955585609721313,0.9220074575877047
13750,40,13750,40,2,0,0,40,0.15229090909090914,0.7459238484109686,0.1249459838333883,0.9999992145337798,17.51694565831893,1.0,0.0187672727272727,0.8423957829755416,0.7956927038476134,0.8380195770587108
8192,12,8192,12,2,0,0,12,0.39526367187499994,0.8215085428429172,0.1216423621718023,0.8648963880968887,10.59081828466636,3.0,0.0191141764322916,0.8613956536601629,0.7477044766907186,0.8978047269294231
111,3,111,3,2,0,0,3,0.04504504504504503,1.0000000000000009,0.1540563662689905,0.63842892980338,3.0,2.0,0.003003003003003,0.615491538736295,0.7027203662114149,0.6877182575031545
3107,6,3107,6,2,0,0,6,0.00804634695848084,0.9994148800926208,0.2459427514330586,0.994507963767952,6.0,1.0,0.0054715159317669,0.8071555691072487,0.6052148894205761,0.8101728928515398
195,10,195,10,2,3,6,1,0.241025641025641,0.6418877934066967,0.038000322441468,0.2726847559536423,10.0,2.0,0.002051282051282,0.750830877949667,0.6466948095765521,0.7827870597010339
62,7,62,7,2,0,0,7,0.06451612903225808,0.986402351574668,0.188109578560716,0.9095956405865118,5.709003869973795,1.0,0.0138248847926267,0.6725668661475549,0.6670551796231144,0.671854602906267
1000,10,1000,10,2,0,0,10,0.12000000000000001,0.7734226914003015,0.0611975210362207,0.932761706649282,10.0,7.0,0.0019,0.6354040512557622,0.6864145702605478,0.8886238007909052
1024,2,1024,2,2,0,1,1,0.005859375000000038,0.9999999999999998,0.0638011422570243,0.2552045690280972,2.0,1.0,0.001953125,0.6314029151714788,0.6846320406946221,0.7281719456867407
500,100,500,100,2,0,0,100,0.132,0.1102481789412662,0.0175934266357504,0.931907907072503,77.41494773452608,86.0,0.00022,0.5928961826762628,0.5885631029747319,0.7868212103994989
1000,5,1000,5,2,0,0,5,0.08600000000000002,0.9999999999999998,0.0640690576526037,0.8790335906423584,5.0,4.0,0.0,0.6170463189120664,0.7593465322935297,0.8966280633722232
250,5,250,5,2,0,0,5,0.128,1.0000000000000004,0.215760219250418,0.930719409070541,5.0,3.0,0.004,0.6468744874051525,0.7984354313321592,0.8250343848857117
159,15,159,15,6,1,0,14,0.8823529411764706,0.8804847910481508,0.1970423624008994,0.9688332786661948,6.760504798025896,2.0,0.010901467505241,0.4728048781268684,0.44894355915298306,0.6553198143742074
250,25,250,25,2,0,0,25,0.14400000000000002,0.3208307376920282,0.0262679753688457,0.8933515677674603,25.0,22.0,0.0,0.5677248367842535,0.6009711126530667,0.7979502951671344
167,4,167,4,2,0,4,0,0.5449101796407185,1.0,0.0642046050991343,0.8096070431580682,4.0,3.0,0.0,0.9155539480746234,0.9428072800602137,0.9447821577019425
163,5,163,5,2,2,0,3,0.4233128834355828,1.0000000000000004,0.1953716899571391,0.9106990852447028,2.913775816889525,1.0,0.0061349693251533,0.711755063626673,0.6777196894055701,0.7095061890964164
500,5,500,5,2,0,0,5,0.052,0.9999999999999996,0.2217600794147029,0.9263199885050796,5.0,3.0,0.0032,0.6309987679199089,0.7715065138929894,0.8657452569726951
500,7,500,7,2,0,0,7,0.01599999999999998,0.8761570953538877,0.077107908854614,0.5541000093875229,7.0,1.0,0.0057142857142857,0.4972295291142655,0.48481054838984416,0.5420351231318453
1000,10,1000,10,2,0,0,10,0.12000000000000001,0.858622125864287,0.0756833003326282,0.9317241934208036,10.0,7.0,0.002,0.6197225658137127,0.6796464800320963,0.860870296187573
8192,32,8192,32,2,0,0,32,0.007812499999999986,0.167695909840359,0.0041183182068943,0.0309268651124884,32.0,5.0,0.0,0.5946553506852579,0.6460484031956327,0.7718492831829815
194,32,194,32,2,0,0,32,0.0721649484536082,0.7924078594130005,0.1445710769187439,0.9955721007092015,15.35363159298462,1.0,0.0135309278350515,0.5371503598463124,0.5702011645887647,0.5489727186255419
100,5,100,5,2,0,0,5,0.08000000000000006,0.9999999999999994,0.0160376821935642,0.0922542618112006,5.0,5.0,0.0,0.8096954416161521,0.856305013212908,0.8413586829394811
62,5,62,5,2,0,0,5,0.0,0.9999999999999998,0.0898774719052849,0.6266267521263784,5.0,4.0,0.0,0.7480150405150404,0.7346203796203795,0.7109332334332334
528,21,528,21,2,1,2,18,0.7954545454545455,0.341585443089815,0.0353210135886324,0.958762892695404,25.266314669039275,1.0,0.0375781625781625,0.8325619390631047,0.6292233649492792,0.8293668958681106
67,14,67,14,2,0,0,14,0.4626865671641791,0.9722302774341502,0.3492249679439946,0.988360247545647,8.008853577093436,1.0,0.0223880597014925,0.9475102174060508,0.9045161782661783,0.9078245609166663
66,11,66,11,2,0,0,11,0.0,0.9070066516389428,0.167563353712586,0.8516290115461274,7.290615487102866,1.0,0.024793388429752,0.8946988659488659,0.6682219341545966,0.9350009250009249
8192,21,8192,21,2,0,0,21,0.39526367187499994,0.7249957246087277,0.1305354406878086,0.9432354867228052,12.982169848810372,3.0,0.0197288876488095,0.8800357287960304,0.7478429771874259,0.9107520191748683
100,10,100,10,2,0,0,10,0.10000000000000003,0.7441256778667782,0.0637938879274314,0.8880920100948625,10.0,8.0,0.001,0.6511252500104802,0.7050187412546074,0.7284271524318301
250,10,250,10,2,0,0,10,0.0,0.5893810203091312,0.0252564151875781,0.1726050318965976,10.0,10.0,0.0,0.7733875365622224,0.8073295598878293,0.8409359715018964
450,3,450,3,2,0,2,1,0.7555555555555555,1.0000000000000009,0.0149598353759454,0.134638518383509,3.0,3.0,0.0,0.5076005464159603,0.4749679699532348,0.8480174873765489
475,3,475,3,2,0,2,1,0.7305263157894737,1.0,0.014155852482798,0.1115358856848447,3.0,3.0,0.0,0.49340530623268747,0.47237821574296834,0.8661289933285087
500,50,500,50,2,0,0,50,0.048000000000000036,0.1671485524490278,0.017776745880573,0.8905276318818324,50.0,45.0,0.0,0.6168493306707322,0.6000702968998318,0.813551560890733
475,3,475,3,2,0,2,1,0.7431578947368421,1.0,0.014155852482798,0.1115358856848447,3.0,3.0,0.0,0.5079137839590979,0.49790002192028116,0.8550805974336689
100,25,100,25,2,0,0,25,0.10000000000000003,0.4170816341837977,0.0448639099899843,0.9381078552317916,23.245085859288253,20.0,0.0004,0.5764967565662478,0.5948797857678931,0.685149827373461
250,50,250,50,2,0,0,50,0.09600000000000003,0.1888461895965227,0.0257859866678937,0.8898841731652694,47.61107400111496,44.0,0.0,0.6216481188418251,0.6183529473355254,0.7733802324783635
625,6,625,6,2,0,0,6,0.007999999999999993,0.9173768144774443,0.0637273067939984,0.4360994699034867,6.0,1.0,0.0048,0.5921477039690932,0.6610972982793707,0.9031983761292407
108,3,108,3,2,0,2,1,0.1111111111111111,0.5345174309872092,0.0537670131894298,0.4073572127951571,2.5740035598675237,6.0,0.0705128205128205,0.7309702767685112,0.6825460322281343,0.7238142163752833
2178,3,2178,3,2,0,0,3,0.11019283746556471,1.0000000000000004,0.0311335867568048,0.1395213768814901,3.0,2.0,0.0137741046831955,0.48964868116734417,0.5117838612299149,0.527808858694644
250,25,250,25,2,0,0,25,0.007999999999999993,0.2950108574597158,0.0268101658955893,0.2020598204972681,25.0,23.0,0.0,0.7687245762765765,0.7568190821987492,0.8073950949174781
662,3,662,3,2,0,0,3,0.04229607250755282,0.9999999999999998,0.0170426411373926,0.0966596339462022,3.0,2.0,0.0025176233635448,0.5341525915711973,0.5392735449855104,0.5252479882512306
100,25,100,25,2,0,0,25,0.13999999999999999,0.3753056223580133,0.0404849391251683,0.8597694308607624,25.0,21.0,0.0,0.6303834374745668,0.78437326894276,0.8085445579308145
250,5,250,5,2,0,0,5,0.0,0.9999999999999996,0.0204529112261644,0.1052568097376952,5.0,5.0,0.0,0.7645639517438024,0.850606654334504,0.8353870181490671
252,14,252,14,2,0,0,14,0.015873015873015858,0.8846226411173254,0.2544176172063618,0.932031372214131,14.0,2.0,0.006235827664399,0.9569809820511893,0.7603262970837407,0.8940079520554836
500,25,500,25,2,0,0,25,0.06800000000000003,0.2902296111463316,0.0193713386187686,0.8757217186731264,25.0,23.0,0.0,0.6195869675819251,0.6299593476418378,0.830285992346378
51,6,51,6,2,0,0,6,0.1764705882352941,0.976067068955336,0.1093475736486192,0.6595870347827171,6.0,1.0,0.0065359477124183,0.6167649888238124,0.6333100348725349,0.572747885141461
120,2,120,2,2,0,0,2,0.050000000000000044,0.999999999999999,3.3324870259146666e-18,1.3329948103658665e-17,2.0,2.0,0.0,0.9468207707483068,0.9510515713486728,0.9425054365923932
100,10,100,10,2,0,0,10,0.2,0.8188425283393809,0.0859909638657821,0.9268647406436225,10.0,7.0,0.0,0.5819727560507275,0.6123198291002477,0.7093599069300319
140,3,140,3,2,0,1,2,0.0,0.6576318212138954,0.0560287019136488,0.5134470326447685,2.452535412443923,2.0,0.0208333333333333,0.7529099910370672,0.7262364182568836,0.6953405327395563
303,13,303,13,2,3,4,6,0.08250825082508251,0.6151582489107105,0.0729942654973086,0.5763285428467618,13.0,3.0,0.0022848438690022,0.7775911817470114,0.7821535679694236,0.8294371749608141
50,4,50,4,2,0,0,4,0.03999999999999997,0.9999999999999998,0.1498449670216309,0.6453768416626344,4.0,1.0,0.015,0.7260120700378053,0.6459536412661413,0.5515471252603605
186,60,186,60,2,16,0,44,0.17204301075268813,0.6288656836720103,0.0971746343662872,1.0,6.60787058332288,18.0,0.0193548387096774,0.6360135510783126,0.6471854326566635,0.6914771055317134
100,10,100,10,2,0,0,10,0.059999999999999984,0.695717524589101,0.0446132136954215,0.8549895973407544,10.0,9.0,0.0,0.6127769447901027,0.6604553244026928,0.7413211057947899
55,2,55,2,2,0,1,1,0.1272727272727273,0.5554565252274517,0.0525886053564186,0.3905057794618068,3.748125360494192,1.0,0.0757575757575757,0.8495086782770608,0.8832102912066148,0.7763179358767595
500,5,500,5,2,0,0,5,0.192,1.0,0.1180329105317487,0.8834862586297603,5.0,4.0,0.0008,0.668532840765797,0.8278964129844565,0.85519486813199
250,10,250,10,2,0,0,10,0.08000000000000006,0.790114620338511,0.075121657473909,0.9295253401192224,10.0,7.0,0.0028,0.6379454806245358,0.6604516939831732,0.8218707326510862
250,25,250,25,2,0,0,25,0.11200000000000003,0.3433051482869818,0.029505033548629,0.8873676612549918,25.0,22.0,0.0,0.6594076076987077,0.6635693161473436,0.8178629619044878
662,3,662,3,2,0,0,3,0.01208459214501507,1.0000000000000009,0.0037619073436952,0.0223733153352227,3.0,3.0,0.0040281973816717,0.5031454004336893,0.5277327657199063,0.5145586942207468
209,7,209,7,2,0,1,6,0.492822966507177,0.462966049998072,0.0288155429863032,0.7246389006711287,4.311038748564151,1.0,0.0281613123718386,0.9205749038414908,0.9314017076684863,0.9279090042250638
1000,50,1000,50,2,0,0,50,0.12000000000000001,0.1898446366842749,0.0146842054979769,0.9274555220126088,50.0,44.0,0.00048,0.6198460019264098,0.6199130169649912,0.8238362513209848
303,13,303,13,2,3,4,6,0.09570957095709574,0.642658094121446,0.0904173161906678,0.5763285428467618,13.0,3.0,0.0012693577050012,0.5760196947770756,0.5571375009818698,0.5856734914222951
1000,5,1000,5,2,0,0,5,0.00600000000000004,1.0000000000000009,0.0095096292697004,0.0409806723954755,5.0,5.0,0.0,0.8174590670822922,0.8910912816948903,0.8872103983801537
74,27,74,27,2,1,0,26,0.1621621621621622,0.6953457569943884,0.1006283029440317,0.9797784069484504,8.069067560775474,13.0,0.02002002002002,0.9386490722326636,0.8286882443035695,0.8909319908391117
185,2,185,2,2,0,0,2,0.05945945945945945,0.9999999999999992,0.0805488934028802,0.3221955736115208,2.0,1.0,0.0054054054054054,0.6075418654087097,0.652228649244993,0.6580662507527975
1945,18,1945,18,2,5,1,12,0.000514138817480759,0.5272870200545056,3.963814458523984e-05,0.6306359509666153,32.74820072245299,3.0,0.0009565948190626,0.6300929392266578,0.608691141854759,0.7286293265777104
7129,5,7129,5,2,0,0,5,0.061298919904614904,1.0000000000000029,0.0763535554584453,0.6459984374990863,5.0,3.0,0.0063122457567681,0.8985897231874066,0.9366562716787209,0.9412345282199014
