source,name,num_samples_original,num_features_original,num_samples_after_preprocessing,num_features_after_preprocessing,num_classes,class_distribution,feature_types,linear_models_pa_classifier_f1_macro_mean,linear_models_pa_classifier_f1_macro_std,linear_models_pa_classifier_precision_macro_mean,linear_models_pa_classifier_precision_macro_std,linear_models_pa_classifier_recall_macro_mean,linear_models_pa_classifier_recall_macro_std,linear_models_ridge_classifier_f1_macro_mean,linear_models_ridge_classifier_f1_macro_std,linear_models_ridge_classifier_precision_macro_mean,linear_models_ridge_classifier_precision_macro_std,linear_models_ridge_classifier_recall_macro_mean,linear_models_ridge_classifier_recall_macro_std,nonlinear_models_gnb_classifier_f1_macro_mean,nonlinear_models_gnb_classifier_f1_macro_std,nonlinear_models_gnb_classifier_precision_macro_mean,nonlinear_models_gnb_classifier_precision_macro_std,nonlinear_models_gnb_classifier_recall_macro_mean,nonlinear_models_gnb_classifier_recall_macro_std,nonlinear_models_rbf_svc_f1_macro_mean,nonlinear_models_rbf_svc_f1_macro_std,nonlinear_models_rbf_svc_precision_macro_mean,nonlinear_models_rbf_svc_precision_macro_std,nonlinear_models_rbf_svc_recall_macro_mean,nonlinear_models_rbf_svc_recall_macro_std,tree_models_catboost_f1_macro_mean,tree_models_catboost_f1_macro_std,tree_models_catboost_precision_macro_mean,tree_models_catboost_precision_macro_std,tree_models_catboost_recall_macro_mean,tree_models_catboost_recall_macro_std,tree_models_extra_trees_f1_macro_mean,tree_models_extra_trees_f1_macro_std,tree_models_extra_trees_precision_macro_mean,tree_models_extra_trees_precision_macro_std,tree_models_extra_trees_recall_macro_mean,tree_models_extra_trees_recall_macro_std,variance_explained_5_components,avg_feature_correlation,max_correlation,intrinsic_dimensionality,pca_variance,outlier_fraction
openml,"BNG(colic.ORIG,nominal,1000000)",1000000,27,1000000,27,2,"{'1': 337223, '2': 662777}","{'binary': 4, 'categorical': 23}",0.7533877825552852,0.0057296687868663,0.7513034661821205,0.005497641356886,0.7594223239147372,0.0044444733111779,0.8008687961305547,0.0075530101991058,0.8051330918852347,0.0060614871739599,0.8197972148244783,0.0064153831689253,0.6588040839199307,0.008045449296008,0.6606135963349103,0.0088909954860796,0.6575852702250877,0.0076374219480179,0.6089847924031769,0.0069018171060864,0.6105371026355375,0.006644461262238,0.6155717349925938,0.0069180909060301,0.8548810524656382,0.005514853031314,0.854208482735002,0.0057846687726878,0.8556139413142032,0.0052448946208193,0.8044692278693949,0.0071184342737648,0.80531877068599,0.0046783887268423,0.8182677676564619,0.0051806972687485,0.1600518736810087,0.1422575672635568,1.000000000000001,6.783894602327472,392.0,0.0051486021705019
openml,"BNG(colic,nominal,1000000)",1000000,22,1000000,22,2,"{'no': 370347, 'yes': 629653}","{'binary': 2, 'categorical': 20}",0.7458506824303626,0.0112888975599247,0.745641021010762,0.0116102302058193,0.7476125000148723,0.0113715256394017,0.8146208902141566,0.0010824923577834,0.8129500683914636,0.0010336823195988,0.8198343441424949,0.0010277890672437,0.7971111980192642,0.0028838754874992,0.797270059197217,0.002690368936242,0.7970401500132462,0.0032008391123073,0.7948082873294589,0.0055366894695987,0.793216643682732,0.0055524147463587,0.797610314647982,0.0053710823129691,0.891914379134759,0.0042210130519792,0.8939362245072269,0.0038066072380728,0.8902437016391854,0.0045348645798764,0.8455464071293599,0.0033968605992085,0.8439342838052399,0.0031387253661049,0.8479908569068819,0.0040337398250278,0.3330472190228287,0.0186977047394684,0.408723531848522,20.418933279766616,20.0,0.0114459123819498
openml,BNG(optdigits),1000000,64,1000000,64,10,"{'7': 100517, '1': 101227, '3': 101675, '6': 99467, '8': 98948, '9': 100260, '0': 98669, '5': 99451, '2': 98637, '4': 101149}",{'categorical': 64},0.8998456404185975,0.006227049419827,0.9007820372233024,0.0058849751865423,0.9002333215748773,0.0059012476338362,0.9053771439260208,0.0037476204143091,0.9067925573947124,0.0034045172252956,0.9074877562132638,0.003410582049967,0.8555316569379384,0.0063592864359458,0.8577775169381885,0.0063429204403263,0.8551367691468228,0.0060070465225225,0.8398575437775028,0.002465043125356,0.8399316936627315,0.002636036448857,0.8412478231533912,0.0027179756638,0.953101377852802,0.0041509833742516,0.9532513170161916,0.0041971937613406,0.9530716106317196,0.004099507162093,0.913951249995956,0.0049986384346911,0.9148928581399598,0.0047153898298215,0.914932766554806,0.0045638344725241,0.3138013609862323,0.0413109071140437,0.8165210793774369,24.42631443759008,51.0,0.0110043312127395
openml,"BNG(credit-a,nominal,1000000)",1000000,15,1000000,15,2,"{'-': 554898, '+': 445102}","{'binary': 4, 'categorical': 11}",0.806825831535771,0.0306624734619245,0.8086381876702375,0.0307628937501566,0.8077110963681011,0.0308335029355366,0.8674660715760499,0.0027753595090986,0.8697239342456793,0.0025973554741012,0.8702708681171953,0.0026775131580565,0.806756483022733,0.0029525635085107,0.8159713542823827,0.0028847171019965,0.8051244557516476,0.0029325226100629,0.8494342467420644,0.004963887689409,0.8493461050561286,0.0049827645923388,0.8505829786834692,0.0050008671525156,0.8910584766454106,0.0033315816937134,0.8907573878999271,0.0033114452173583,0.8918739046487343,0.0032250333783191,0.8779593088273504,0.0026939076317967,0.8780831259417796,0.0027643141568772,0.879475017736597,0.0027680962968978,0.3429559594613613,0.0211265420235762,0.9818751422502372,6.086588032874366,23.0,0.0340117308396039
openml,"BNG(page-blocks,nominal,295245)",295245,10,295245,10,5,"{'1': 265211, '5': 6213, '3': 1558, '4': 4774, '2': 17489}",{'categorical': 10},0.5872328274981402,0.0923144789521822,0.7012877638787585,0.0626845841162324,0.6276389771153745,0.0868029757496483,0.6997542000164974,0.0037403107840083,0.7350985736603073,0.0037319542537392,0.737353723156894,0.0034400895493916,0.4033223624701554,0.0041624703079673,0.573648081181165,0.0121000605687625,0.4297261162378764,0.0038862011147133,0.7346659465082773,0.0047135634035626,0.8042115180775513,0.0047042727774198,0.7402135206329905,0.0044912612236799,0.7418604222543882,0.0056512626721177,0.8182753934169515,0.0045409821064919,0.7432224711995092,0.0052884463291524,0.7155545661563354,0.0060263684762507,0.7458224764696052,0.0054239992406582,0.7553940036032859,0.0038450992375149,1.0000000000000222,0.0493776060526964,0.8627300550392507,5.607255134194562,9.0,0.0129735568268192
openml,"BNG(credit-g,nominal,1000000)",1000000,20,1000000,20,2,"{'bad': 300413, 'good': 699587}","{'categorical': 18, 'binary': 2}",0.6150703225030137,0.0088898136420778,0.6175349285948026,0.0084388633475478,0.6231811412966571,0.0082329616142896,0.6783342275403209,0.0042980077450913,0.6787160359528361,0.003766822616644,0.6925705779358717,0.0038344697676136,0.6521674922078252,0.006523785034451,0.6568934592793971,0.0047110107595848,0.6498313782380805,0.0075519533021973,0.662872136442464,0.0059293140714455,0.6635963872457179,0.0056274174328912,0.6762377049900616,0.0059806740313137,0.7493251821795329,0.0070115950950717,0.7683345635160775,0.0074452116058538,0.7401713246728441,0.0067757184600683,0.7016869583417933,0.0070411232075912,0.7018086410364809,0.006223976882642,0.7175373030826572,0.0063267704497775,0.2617205132705379,0.012205652320507,0.7626834118569626,18.104489338390067,26.0,0.012634988158147
openml,"BNG(pendigits,nominal,1000000)",1000000,16,1000000,16,10,"{'7': 104573, '1': 104479, '4': 103995, '5': 95583, '0': 104217, '2': 104278, '8': 96035, '3': 96182, '9': 95300, '6': 95358}",{'categorical': 16},0.7644550281756672,0.0308513008765665,0.7776174039680304,0.0253053100889736,0.7704687816932057,0.028521202563684,0.789352649296464,0.0043020644624096,0.7998703694655336,0.0043172060169296,0.7954896396342335,0.0034323078050618,0.8273009903826333,0.0031951216637295,0.8316082914985088,0.0027739074202022,0.8282570961087756,0.0031200661456274,0.903925662862494,0.0030622149811915,0.9044261779196956,0.0031255654374758,0.9039555456330636,0.003051029550647,0.9246923486340834,0.0036218360672252,0.9250705638990112,0.0037790485585635,0.9246363522001464,0.0036700605499272,0.8923186293949442,0.0038641374480878,0.8960499494574018,0.0035342637050319,0.8930458953036858,0.0036226039625424,0.6836595910551615,0.0876495756705898,0.8090074209541089,7.601280203621683,12.0,0.0029033129276197
openml,"BNG(cylinder-bands,nominal,1000000)",1000000,39,1000000,39,2,"{'noband': 577023, 'band': 422977}","{'categorical': 36, 'binary': 3}",0.7704673241039173,0.0035482118015337,0.7701077548770432,0.003573484359195,0.7715127325371455,0.0037495451363392,0.8273489825970219,0.0043856527648934,0.8268032856947267,0.004364854019065,0.8283211884888196,0.0044624049394726,0.7851591772459517,0.0075752994048876,0.7847249382175674,0.007571083276444,0.7862624912651384,0.0076046177027349,0.6177238287665052,0.0015726368980815,0.6177220150964127,0.0016113753273804,0.6184544884325612,0.0016716648690297,0.8338956551223324,0.0052021544126347,0.8406224615094967,0.0053162414428985,0.8314244899384388,0.0052787769642157,0.749615768819683,0.0091369909502571,0.7501274660513941,0.0088925086111194,0.7494167865899091,0.0093018098802148,0.1749577403378695,0.1461894312078214,1.000000000000002,20.1284018247667,781.0,0.0042074624161437
openml,"BNG(dermatology,nominal,1000000)",1000000,34,1000000,34,6,"{'4': 133911, '3': 197559, '1': 304611, '2': 166528, '5': 142469, '6': 54922}","{'categorical': 33, 'binary': 1}",0.9629258984421096,0.006512847693099,0.963090284535453,0.0068246881182938,0.963552945145272,0.0057429361673095,0.9656836022154828,0.0016402459158664,0.9646968743698264,0.0016985703574357,0.9670168427544588,0.0016092024653813,0.9240922110646274,0.0021068748395232,0.92145728293485,0.0018405095813538,0.9331142976956924,0.0019390809251229,0.960997649763323,0.0027034255487937,0.9605325357429312,0.0026584406566206,0.9616165764350606,0.0027620987692377,0.9830762300345304,0.0022608437632142,0.983067623820324,0.0023231467618477,0.9831125602731958,0.002206357538092,0.9688146553468122,0.0031766675823163,0.9683915555268386,0.0034649401956463,0.9695912888118652,0.0028350583548296,0.425660467755372,0.0561224309285998,0.7249152415813338,25.384383271090137,26.0,0.0062019207010723
openml,BNG(segment),1000000,19,1000000,19,7,"{'path': 142366, 'window': 142502, 'cement': 143028, 'brickface': 142988, 'foliage': 142876, 'sky': 143586, 'grass': 142654}",{'categorical': 19},0.7001090497680555,0.0207161641559798,0.7119750824270911,0.0303309130549814,0.7246715847950703,0.0169701267502997,0.7334020403348588,0.0097767240352831,0.7503549271181994,0.0090667505221946,0.7508785192590851,0.0082470094089926,0.7130817063172125,0.0018537463512586,0.7650590174124478,0.0015032114806862,0.7224209377432681,0.0018195324312469,0.8521800706355018,0.0061025942545791,0.8562350964806011,0.0064219206834836,0.8551339100316039,0.0060894567158168,0.8867863978071571,0.0065099595738583,0.8870410216723611,0.0065136446441351,0.8867633102190295,0.0064760215010647,0.8595410974291566,0.0060289992269592,0.863416520655403,0.005143343687905,0.8640020977801928,0.0055977390210288,0.6066380020164883,0.0726459597711242,0.902871813372556,5.626909816091797,12.0,0.0065041985665074
openml,"BNG(sick,nominal,1000000)",1000000,29,1000000,29,2,"{'negative': 938761, 'sick': 61239}","{'categorical': 9, 'binary': 20}",0.5756602556407161,0.0438269537732725,0.5874639501657096,0.0539176794218085,0.6111101559894002,0.0722882312437809,0.7091228681752767,0.0102064650347979,0.705056704032902,0.0078654771067142,0.7587353136151449,0.0083903928831711,0.5455556044451363,0.0078967625961551,0.6269237193094715,0.005280673512031,0.652376907877264,0.0067782967012873,0.7452619310249545,0.0085882282390243,0.7338999050125568,0.007819243942993,0.7858232174261053,0.0091902535570458,0.8394471347088499,0.0045479781247026,0.8332130433358083,0.0041464377313278,0.8465405474172218,0.0051471105867813,0.7779918987353603,0.0059775462394778,0.7636625936489516,0.0056642015859675,0.8177656265893403,0.0082535887227579,0.4336461872267914,0.027270401919828,0.9928266232539475,5.717619787290401,23.0,0.022516762739475
openml,"BNG(sonar,nominal,1000000)",1000000,60,1000000,60,2,"{'Mine': 533556, 'Rock': 466444}",{'categorical': 60},0.7346068849647635,0.0360102815779557,0.735067963992696,0.0360662219373375,0.7349614035364535,0.0362181214442221,0.8115756255844943,0.0016643380939321,0.8122227679690207,0.0019591893350255,0.8124012791464506,0.0018251433347747,0.743185591163058,0.0026230647726265,0.7439990790589122,0.0026603432591113,0.7440621296228904,0.0026414998121784,0.7768243725128992,0.0085116750844977,0.7767886528348663,0.0085083826249881,0.7768787542042203,0.0085162749040113,0.9115583778873249,0.0042989727282197,0.91145169001871,0.0043109825539986,0.9117425402017286,0.0042509313912384,0.8189774365218565,0.0037360405198039,0.8194842956117206,0.0035898286818759,0.818738230963928,0.0037817923977539,0.3920978365173382,0.0436019501360388,0.8381653188800977,37.568674091962144,45.0,0.0084163366534661
openml,"BNG(glass,nominal,137781)",137781,9,137781,9,7,"{'vehic wind float': 11158, 'build wind non-float': 48277, 'build wind float': 44945, 'tableware': 6003, 'containers': 8570, 'headlamps': 18521, 'vehic wind non-float': 307}",{'categorical': 9},0.3110445455155231,0.0247468858230862,0.3718425731989917,0.024434872756544,0.3512344056842227,0.0360813155716657,0.4624471979998961,0.0030402600301882,0.4439765797702023,0.0033623048922639,0.5348609548691977,0.0018668068782241,0.4779485942002249,0.0089890274663125,0.5136768172424853,0.0087154563559575,0.4881665226110875,0.0080509430571172,0.6283454473958081,0.0057363794174003,0.6225784535153513,0.0052472641595456,0.6422031461350306,0.005865759053353,0.6850341696830062,0.0041241148814178,0.7123874727377363,0.0046248092632281,0.6829428059634262,0.00379816661839,0.6272003541383987,0.0042395911344222,0.6180843984398636,0.0042205770632044,0.6524295208398163,0.004200903314515,0.7101997190731808,0.0412141059943702,0.4396572894100478,5.136454970653086,8.0,0.0143522592918544
openml,BNG(soybean),1000000,35,1000000,35,19,"{'alternarialeaf-spot': 132006, '2-4-d-injury': 23468, 'brown-stem-rot': 63845, 'phytophthora-rot': 127577, 'brown-spot': 133345, 'frog-eye-leaf-spot': 132607, 'purple-seed-stain': 29353, 'diaporthe-pod-&-stem-blight': 22582, 'bacterial-blight': 29774, 'downy-mildew': 29609, 'phyllosticta-leaf-spot': 29551, 'anthracnose': 64713, 'powdery-mildew': 29693, 'bacterial-pustule': 29846, 'rhizoctonia-root-rot': 29535, 'charcoal-rot': 29386, 'diaporthe-stem-canker': 29618, 'cyst-nematode': 21051, 'herbicide-injury': 12441}","{'categorical': 19, 'binary': 16}",0.8417522361647943,0.007729870616886,0.8450332919772713,0.0069298693751991,0.8451994107185377,0.009695141800379,0.8104172264086689,0.0052243017702498,0.8057344929089328,0.0044593733669157,0.8319650478411521,0.0052420563651247,0.8403091336116575,0.0050950867586051,0.8403370980498368,0.0057978448436079,0.8511434754167976,0.0048237731650513,0.8281364781185324,0.00430127906409,0.819182756967402,0.0043746591084722,0.8399295788414302,0.0039319147456663,0.9588485146990076,0.0040425540345541,0.95786441370085,0.0040731068950065,0.9604904392631866,0.0040195017064785,0.915391473600082,0.005725254860746,0.9114686259823984,0.0067726356824053,0.9244482617298078,0.0046053707600174,0.363453030763036,0.0389623153605535,0.6242374001597829,15.386215918802955,29.0,0.0085842306197563
openml,BNG(spambase),1000000,57,1000000,57,2,"{'1': 394052, '0': 605948}",{'categorical': 57},0.7183350995421607,0.0240737714334565,0.7748106814680049,0.0217896792767856,0.7171867855422149,0.0217979884981513,0.7003619355000518,0.0064373061314609,0.7627981405523745,0.0031183742187997,0.731752267555839,0.0050246273275751,0.634403274847994,0.0446257185455324,0.7394473157067682,0.0196145692509977,0.683067915777168,0.0337840041737178,0.7287207136882003,0.0060627769836279,0.7764653176697166,0.0077334235579221,0.7261416746475403,0.0056565448757098,0.7558690000179495,0.0054790420116662,0.8235747164195393,0.0051182082356547,0.7518435793243039,0.0050013051922953,0.7163768459279372,0.0309920613020138,0.7890742061116999,0.0207527080137602,0.737015057377582,0.0109218074643071,0.5221620615297017,0.0710259602817877,1.000000000000001,5.081405793224955,47.0,0.0085463067645512
openml,"BNG(heart-c,nominal,1000000)",1000000,13,1000000,13,5,"{'>50_1': 454225, '<50': 540810, '>50_4': 1618, '>50_3': 1695, '>50_2': 1652}","{'categorical': 10, 'binary': 3}",0.4774238096606584,0.0607054748349912,0.4960451574083763,0.0508417145375447,0.4904428729862852,0.0716019936614174,0.6540539502357093,0.0038192638692157,0.6555190611409758,0.0042561128496528,0.6563306465682986,0.0039526503834243,0.6622455897252844,0.0047311701243976,0.6632561678286703,0.0047442820299044,0.6660295256355736,0.004732204654973,0.8358910620134058,0.0045406643539057,0.8267163977384916,0.0048232582835557,0.8468536552514179,0.0043046887201844,0.932383188822794,0.0027087553758131,0.9320668003782424,0.0026504830801958,0.932747242419648,0.0028129914006479,0.9003908928616549,0.004004740291956,0.8960842331625841,0.0038744526147622,0.9055772158776632,0.0043146272504045,0.5111033571241765,0.0220535274826256,0.3385328344724456,8.762743937769438,12.0,0.002335664895172
